"scenario_id","method","x1","t_label","med_ratio","q25_ratio","q75_ratio","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm"
6,"sim500",1.5,"S10",0.97369249890856,0.949577291656009,0.999332604690495,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",0,"S90",1.00048555744383,1.00043097835422,1.00055350816123,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",0,"S75",1.00048555744383,1.00043097835422,1.00055350816123,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",0,"S50",1.04034343241663,1.037612522186,1.10795200973043,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",0,"S25",1.17644510698762,1.16991974286484,1.25504786354343,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",0,"S10",1.27989341825085,1.27173438001785,1.38803009739308,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",1.5,"S90",0.9981803967067,0.998036414668402,0.998314138966655,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",1.5,"S75",0.9981803967067,0.998036414668402,0.998314138966655,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",1.5,"S50",0.9981803967067,0.998036414668402,0.998314138966655,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",1.5,"S25",1.00623602148707,1.00540066653143,1.02447165225162,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"default",1.5,"S10",1.02312589316887,1.02114535359601,1.05470638729079,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",0,"S90",0.953492673422679,0.897159060575557,1.01436957328342,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",0,"S75",0.953492673422679,0.897159060575557,1.01436957328342,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",0,"S50",0.949308449871564,0.892519848233019,1.01088439328422,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",0,"S25",0.948489742306346,0.897788166898452,1.0151055901597,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",0,"S10",0.956486681710438,0.903744447882514,1.01033770752409,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",1.5,"S90",0.947562815040286,0.895707097098932,1.00570089938583,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",1.5,"S75",0.947562815040286,0.895707097098932,1.00570089938583,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",1.5,"S50",0.947562815040286,0.895707097098932,1.00570089938583,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",1.5,"S25",0.947815898419228,0.896474971995747,1.00286756216996,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim100",1.5,"S10",0.948993649097773,0.899703356659956,1.01006390880195,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",0,"S90",0.994618731894006,0.966045885562369,1.02155606362815,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",0,"S75",0.994618731894006,0.966045885562369,1.02155606362815,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",0,"S50",0.990958039952449,0.96107249511439,1.01617270140967,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",0,"S25",0.988462350524235,0.963811785052142,1.01716104566746,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",0,"S10",0.989201054812247,0.960106241051832,1.01907087526912,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",1.5,"S90",0.989508687103238,0.961005772377653,1.01660379828453,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",1.5,"S75",0.989508687103238,0.961005772377653,1.01660379828453,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",1.5,"S50",0.989508687103238,0.961005772377653,1.01660379828453,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",1.5,"S25",0.98867662244788,0.960023416258169,1.01527118375355,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
7,"sim500",1.5,"S10",0.988496449880808,0.95691423774014,1.01716247680678,"constant",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",0,"S90",1.00267021237023,1.0025362816554,1.00305982350124,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",0,"S75",1.00915062406721,1.00865057515233,1.03631506005693,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",0,"S50",1.06294741272088,1.05894894311751,1.12656729835354,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",0,"S25",1.26697002613062,1.26358067095351,1.31608753380265,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",0,"S10",1.22344003566797,1.21635393838026,1.29185707123588,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",1.5,"S90",1.00161206868676,1.00148214417807,1.00185576992557,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",1.5,"S75",1.00161206868676,1.00148214417807,1.00185576992557,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",1.5,"S50",1.01248924480864,1.01135307932869,1.03379593847992,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",1.5,"S25",1.02715097136851,1.02486960103938,1.05718167400887,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"default",1.5,"S10",1.06741506722082,1.06280239425259,1.09334700493818,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",0,"S90",0.951646953819629,0.895803589363922,1.01485497323674,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",0,"S75",0.954915597046502,0.895042448988388,1.01512115482662,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",0,"S50",0.951616161305477,0.899509745044282,1.01807890939701,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",0,"S25",0.950963780022098,0.895974840322159,1.00317949932197,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",0,"S10",0.948876685363989,0.897963745405559,1.00201225832695,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",1.5,"S90",0.95146047775473,0.898678389393084,1.00784398510809,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",1.5,"S75",0.95146047775473,0.898678389393084,1.00784398510809,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",1.5,"S50",0.957234007361054,0.90219091797895,1.01200223061505,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",1.5,"S25",0.955123872125715,0.896839751753119,1.00790086245526,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim100",1.5,"S10",0.951545100683398,0.9028840236517,1.00754016020511,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",0,"S90",0.993666581482179,0.961896632623523,1.02251348214872,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",0,"S75",0.98685077666626,0.961105955660643,1.01997085732577,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",0,"S50",0.988117100291019,0.95771998470237,1.01760518883851,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",0,"S25",0.989550085441466,0.958230087976843,1.0163185984642,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",0,"S10",0.984808081358366,0.960339524147859,1.0160691541781,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",1.5,"S90",0.991472421103952,0.966311515789873,1.02274000664974,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",1.5,"S75",0.991472421103952,0.966311515789873,1.02274000664974,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",1.5,"S50",0.987746825221609,0.959274605095261,1.01629285148299,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",1.5,"S25",0.987077217803079,0.960640536378727,1.01639507672815,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
8,"sim500",1.5,"S10",0.991441659886237,0.961429103655347,1.02043244884265,"increasing",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",0,"S90",1.00342813325403,1.00315978212912,1.0037177012914,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",0,"S75",1.2869192744808,1.28029152226002,1.29334172790487,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",0,"S50",1.39267696426027,1.38308269138774,1.40175253158292,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",0,"S25",1.50605752615237,1.49774093441552,1.51459747322634,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",0,"S10",1.85461916331195,1.84023985778695,1.87235665091834,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",1.5,"S90",1.00066838993395,1.00036906432854,1.00101670533976,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",1.5,"S75",1.00066838993395,1.00036906432854,1.00101670533976,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",1.5,"S50",1.2284147807055,1.22059259090211,1.23461720386056,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",1.5,"S25",1.2384842324923,1.23002360805355,1.2465451373374,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"default",1.5,"S10",1.2384842324923,1.23002360805355,1.2465451373374,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",0,"S90",0.957804543489337,0.895164811819286,1.01431835503427,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",0,"S75",0.966104173638476,0.900580244897915,1.01739126106659,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",0,"S50",0.959396896677289,0.910506854798108,1.02340268949949,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",0,"S25",0.961893293008289,0.899356272869729,1.01568023376808,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",0,"S10",0.955820599059946,0.896022760441893,1.01419816946469,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",1.5,"S90",0.948194645881576,0.889594656835313,1.01144319599315,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",1.5,"S75",0.948194645881576,0.889594656835313,1.01144319599315,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",1.5,"S50",0.943929659251683,0.886220612671959,1.01054034597218,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",1.5,"S25",0.948597111833807,0.909569742365259,1.01127964756236,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim100",1.5,"S10",0.948597111833807,0.909569742365259,1.01127964756236,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",0,"S90",0.991929499582156,0.966216050404179,1.02198327623272,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",0,"S75",0.990211185410403,0.966589462343321,1.01940505153697,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",0,"S50",0.994205467459339,0.969888218511441,1.02352691178773,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",0,"S25",0.991922962739832,0.962428819841399,1.0226232162434,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",0,"S10",0.987743028331612,0.95967625191645,1.01460626668613,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",1.5,"S90",0.990707691968126,0.964375148181769,1.01772821473871,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",1.5,"S75",0.990707691968126,0.964375148181769,1.01772821473871,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",1.5,"S50",0.988492450533432,0.960408552470225,1.01805594411839,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",1.5,"S25",0.988481928356365,0.959777376393504,1.01419594885963,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
9,"sim500",1.5,"S10",0.988481928356365,0.959777376393504,1.01419594885963,"nonmonotone",1000,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",0,"S90",1.00875632033269,1.0046758073113,1.0123223160569,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",0,"S75",1.00875632033269,1.0046758073113,1.0123223160569,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",0,"S50",1.16266053421637,1.12646501275823,1.2158345098725,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",0,"S25",1.18185997603806,1.15649648920266,1.22267990547434,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",0,"S10",1.03676440962497,0.969845064839548,1.19781756784779,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",1.5,"S90",0.970929948745131,0.962523646463991,0.977951807252925,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",1.5,"S75",0.970929948745131,0.962523646463991,0.977951807252925,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",1.5,"S50",0.970929948745131,0.962523646463991,0.977951807252925,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",1.5,"S25",0.994397973678832,0.975455673072512,1.02414393485642,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"default",1.5,"S10",1.06413322654305,1.02533177848777,1.11763842696324,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",0,"S90",0.961961088671708,0.906665670518817,1.01692423824323,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",0,"S75",0.961961088671708,0.906665670518817,1.01692423824323,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",0,"S50",0.942345607257413,0.886383538595122,1.00130273145608,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",0,"S25",0.916013204147581,0.869380612859247,0.970713973478259,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",0,"S10",0.828305300640437,0.764003952104769,0.930811263372982,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",1.5,"S90",0.92020362215228,0.871541102462644,0.974419020613018,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",1.5,"S75",0.92020362215228,0.871541102462644,0.974419020613018,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",1.5,"S50",0.92020362215228,0.871541102462644,0.974419020613018,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",1.5,"S25",0.919233860073243,0.857460904566627,0.9673664476761,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim100",1.5,"S10",0.938822086241144,0.875714803501646,0.996661421428923,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",0,"S90",0.997290597739859,0.972120010932031,1.02800655039381,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",0,"S75",0.997290597739859,0.972120010932031,1.02800655039381,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",0,"S50",0.97923763592143,0.951397743061004,1.00462555494526,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",0,"S25",0.956519077016426,0.921416600665749,0.983736174666216,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",0,"S10",0.84776141748381,0.794169226281576,0.925471461030264,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",1.5,"S90",0.959280216671517,0.933178343827333,0.985396865805939,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",1.5,"S75",0.959280216671517,0.933178343827333,0.985396865805939,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",1.5,"S50",0.959280216671517,0.933178343827333,0.985396865805939,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",1.5,"S25",0.947566011092929,0.919695444395709,0.974425631720244,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
10,"sim500",1.5,"S10",0.964121156993214,0.922419398976389,1.01024996108833,"constant",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",0,"S90",1.04531545853946,1.03640048154857,1.05587266094698,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",0,"S75",1.03474086686654,1.02962102198143,1.08890516678711,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",0,"S50",1.12193878863713,1.09654001010061,1.17799251043357,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",0,"S25",1.1667817648853,1.14351122955826,1.21724363469244,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",0,"S10",1.14115660696009,1.09512656447404,1.25630620811916,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",1.5,"S90",1.02498136230761,1.01784989892116,1.03516449958158,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",1.5,"S75",1.02498136230761,1.01784989892116,1.03516449958158,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",1.5,"S50",0.99858158996596,0.986961706137249,1.0234122818575,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",1.5,"S25",1.00445072081742,0.987710186994275,1.03260750637738,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"default",1.5,"S10",1.08211667149219,1.03615383228657,1.14805739527048,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",0,"S90",0.993714487243207,0.922136533165054,1.06324105935863,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",0,"S75",0.96862210520985,0.908972337817716,1.02563642723321,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",0,"S50",0.944655381953185,0.891514362788225,1.00558772801929,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",0,"S25",0.917702561976034,0.869425078080026,0.967098407805342,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",0,"S10",0.911141600532436,0.843140663837808,0.994861397017251,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",1.5,"S90",0.972751853814511,0.913591579917749,1.04539386506136,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",1.5,"S75",0.972751853814511,0.913591579917749,1.04539386506136,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",1.5,"S50",0.925990832511325,0.880099224761502,0.977440151090197,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",1.5,"S25",0.916872160831177,0.863152153133231,0.964004275361262,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim100",1.5,"S10",0.935455324141,0.865465272636246,1.02807709576176,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",0,"S90",1.03685818062893,0.998497662933194,1.07389903015437,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",0,"S75",1.00252100936328,0.973614810335653,1.03341322279611,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",0,"S50",0.98508692563118,0.959548261020283,1.01146158722125,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",0,"S25",0.949319012247335,0.920567276743485,0.978253536607952,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",0,"S10",0.935509213039349,0.896078975084589,0.989678414965653,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",1.5,"S90",1.01738375065787,0.986862077909682,1.04884603590969,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",1.5,"S75",1.01738375065787,0.986862077909682,1.04884603590969,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",1.5,"S50",0.963479683469641,0.933644259262492,0.987768837172549,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",1.5,"S25",0.946570559506457,0.922151754513596,0.972641913739926,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
11,"sim500",1.5,"S10",0.9706156108758,0.928837180037244,1.02530257441592,"increasing",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",0,"S90",1.03940020379553,1.0298462754206,1.05202743815133,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",0,"S75",1.18381888886227,1.1431163144368,1.2393699020043,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",0,"S50",1.24561566248998,1.20768024988813,1.28741779215412,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",0,"S25",1.26639357308885,1.22977117732534,1.30563521149851,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",0,"S10",1.33259538969869,1.23946202342852,1.43613158997822,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",1.5,"S90",1.00706696175944,0.99596212626744,1.0187242003502,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",1.5,"S75",1.00706696175944,0.99596212626744,1.0187242003502,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",1.5,"S50",1.07791123859904,1.03462380197611,1.11409408032365,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",1.5,"S25",1.09010008764469,1.04457831625943,1.13810399753665,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"default",1.5,"S10",1.09010008764469,1.04457831625943,1.13810399753665,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",0,"S90",0.988212043138357,0.922146872516767,1.05807867334747,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",0,"S75",0.975163400292133,0.91201428722236,1.03583575433127,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",0,"S50",0.947449433069494,0.899147280565704,1.01086627088705,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",0,"S25",0.924962780045761,0.869451086130853,0.982598694663946,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",0,"S10",0.885777828672291,0.801436619110885,0.981629202552875,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",1.5,"S90",0.964957750167669,0.894143774299183,1.02691134669666,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",1.5,"S75",0.964957750167669,0.894143774299183,1.02691134669666,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",1.5,"S50",0.921178497832064,0.871725030380256,0.977143481894342,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",1.5,"S25",0.914389370327219,0.855860931528503,0.970569468901069,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim100",1.5,"S10",0.914389370327219,0.855860931528503,0.970569468901069,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",0,"S90",1.03793918668404,0.997078395076226,1.07653920764814,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",0,"S75",1.0078659545459,0.978384509239763,1.03834593936133,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",0,"S50",0.983880548458227,0.951254068487242,1.01224752943642,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",0,"S25",0.955903874655374,0.926939521178661,0.986482057901442,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",0,"S10",0.896606171489384,0.849540167355204,0.965704810516355,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",1.5,"S90",0.995984974501328,0.962278830630863,1.0305829210924,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",1.5,"S75",0.995984974501328,0.962278830630863,1.0305829210924,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",1.5,"S50",0.956337728634691,0.931030510154115,0.98494947822285,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",1.5,"S25",0.940502471942704,0.90926648482574,0.972977994234613,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
12,"sim500",1.5,"S10",0.940502471942704,0.90926648482574,0.972977994234613,"nonmonotone",100,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
13,"default",0,"S90",1.00337937014655,1.00234715401064,1.00453794757654,"constant",250,0.6,"60% cens","equidistant","equidistant J=10",10,7,"main"
