"scenario_id","method","x1","t_label","med_ratio","q25_ratio","q75_ratio","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm"
2,"default",1.5,"S75",1.01549085763681,1.01140270786885,1.01801175738066,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"default",1.5,"S50",0.999972353987897,0.994841541338116,1.04960255526534,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"default",1.5,"S25",1.01023047640003,1.00196998821649,1.08191430876511,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"default",1.5,"S10",1.07779616636948,1.05456953773646,1.15252210209714,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",0,"S90",0.997038904850468,0.922150138331671,1.05660665939741,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",0,"S75",0.960557461170464,0.88199219453448,1.03663522978996,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",0,"S50",0.975648725843241,0.889849705793912,1.01075847703359,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",0,"S25",0.957350627320244,0.907661340913336,1.01905191616283,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",0,"S10",0.9673069529941,0.894212632086904,1.00582236185294,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",1.5,"S90",0.947492651572728,0.867118948821526,0.982345666747816,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",1.5,"S75",0.947492651572728,0.867118948821526,0.982345666747816,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",1.5,"S50",0.921501295379344,0.868285481531706,0.977544282147381,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",1.5,"S25",0.898393682605349,0.858249871602932,0.938922382284582,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim100",1.5,"S10",0.903865733745103,0.868731597749634,0.968174043662456,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",0,"S90",1.02422196793208,0.984334130157307,1.057191592786,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",0,"S75",0.977645166277471,0.951163308785811,1.02362258407478,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",0,"S50",0.981535645483462,0.944888770308207,1.00480565064898,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",0,"S25",0.981177094115455,0.961080472961041,1.00994349541866,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",0,"S10",0.972989136692314,0.948741564006801,1.00634272621149,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",1.5,"S90",1.00112362868917,0.957912151249524,1.02199042816911,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",1.5,"S75",1.00112362868917,0.957912151249524,1.02199042816911,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",1.5,"S50",0.963282292336102,0.938476579732949,0.978452773639902,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",1.5,"S25",0.945347118218714,0.927386471983703,0.967407079906079,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
2,"sim500",1.5,"S10",0.965317267635503,0.932804692368489,1.00829509073555,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",0,"S90",1.03111078937585,1.0253348739049,1.04137921645418,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",0,"S75",1.17892690201678,1.15242089150158,1.22077278223133,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",0,"S50",1.28500787091496,1.2589991585084,1.30600912061763,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",0,"S25",1.37344653858729,1.35948108170273,1.40422915545455,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",0,"S10",1.55884398192812,1.5170289369291,1.57936524136811,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",1.5,"S90",1.00775868499986,1.00227862442412,1.01503933611528,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",1.5,"S75",1.00775868499986,1.00227862442412,1.01503933611528,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",1.5,"S50",1.11125632380145,1.07731495941788,1.14081471339742,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",1.5,"S25",1.13648095514708,1.10647484992107,1.16454779494968,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"default",1.5,"S10",1.13648095514708,1.10647484992107,1.16454779494968,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",0,"S90",0.982436860090904,0.937165666978367,1.05092585906991,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",0,"S75",0.977004898460634,0.902011649619584,1.03269924812876,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",0,"S50",0.945865070463238,0.905462556359881,0.998888813288669,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",0,"S25",0.952815681253503,0.909084320798973,1.00545205068587,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",0,"S10",0.931037261578848,0.903388151364581,1.01620091656678,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",1.5,"S90",0.959633987416666,0.907321269902183,1.00628071567279,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",1.5,"S75",0.959633987416666,0.907321269902183,1.00628071567279,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",1.5,"S50",0.946162625599829,0.892581756211616,0.975587685982934,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",1.5,"S25",0.938489687816188,0.89669370615223,0.969319167762912,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim100",1.5,"S10",0.938489687816188,0.89669370615223,0.969319167762912,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",0,"S90",1.0240986616273,0.988828130172401,1.06172800735317,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",0,"S75",1.01627749874433,0.983666595627812,1.03337800817057,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",0,"S50",0.98469629322761,0.964201497273734,1.00930571448323,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",0,"S25",0.981291870872186,0.961367078614188,1.01012845813665,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",0,"S10",0.961900854854784,0.929804346693274,0.979003468120653,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",1.5,"S90",0.993192661068253,0.955088434608128,1.02683131230986,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",1.5,"S75",0.993192661068253,0.955088434608128,1.02683131230986,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",1.5,"S50",0.979967423688751,0.956393126686268,1.01267608965456,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",1.5,"S25",0.970273500036246,0.945776182107233,1.00033928031433,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
3,"sim500",1.5,"S10",0.970273500036246,0.945776182107233,1.00033928031433,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",0,"S90",1.00214433356222,1.00155251333944,1.00248369485768,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",0,"S75",1.00214433356222,1.00155251333944,1.00248369485768,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",0,"S50",1.0370917948199,1.0328525422705,1.05668105027696,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",0,"S25",1.17298606950619,1.16183520143516,1.20529512371878,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",0,"S10",1.26615660983362,1.25737990205882,1.29878928385267,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",1.5,"S90",0.992798062435062,0.991491422435283,0.994055676189874,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",1.5,"S75",0.992798062435062,0.991491422435283,0.994055676189874,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",1.5,"S50",0.992798062435062,0.991491422435283,0.994055676189874,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",1.5,"S25",0.998181739173179,0.995399191677412,1.00268414517257,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"default",1.5,"S10",1.02250685897796,1.01261930780847,1.03705460676587,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",0,"S90",0.952846450886577,0.910522503397893,0.993095302436695,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",0,"S75",0.952846450886577,0.910522503397893,0.993095302436695,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
