"scenario_id","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm","method","x1","t_label","n_reps","coverage","miss_below","miss_above","mean_width","med_width","bias","rmse","viol_01","cov_clip","true_surv","cov_lo","cov_hi"
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S50",25,0.88,0.04,0.08,0.179669258021472,0.18287984396061,5.80993502666072e-05,0.0504411968947145,0,0.88,0.450328478140306,0.700442060790727,0.958331828495596
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S25",25,0.8,0.08,0.12,0.155213647869163,0.155636317378454,-0.0030018185679428,0.048673898015953,0,0.8,0.264575131106459,0.608690496304597,0.911394153131974
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S10",25,0.92,0.04,0.04,0.11477791495257,0.121743077073931,-0.00296906006562333,0.0343391954559866,0,0.92,0.0913246961678278,0.750338910496047,0.977779598715153
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S90",25,1,0,0,0.271277207871962,0.26757327546318,-0.0155829144263637,0.0553690475187399,0,1,0.467702091780829,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S75",25,1,0,0,0.271277207871962,0.26757327546318,-0.0155829144263637,0.0553690475187399,0,1,0.467702091780829,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S50",25,1,0,0,0.271277207871962,0.26757327546318,-0.0155829144263637,0.0553690475187399,0,1,0.467702091780829,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S25",25,1,0,0,0.233286462767865,0.232738699958008,-0.0135518439639925,0.0498651769588543,0,1,0.218745246656163,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S10",25,0.96,0,0.04,0.159992483131894,0.161072533583173,-0.00862424431906129,0.0353103736493426,0,0.96,0.102307609428201,0.804559362638063,0.992903766498013
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S90",25,1,0,0,0.13429521198331,0.133792718748915,0.00121471508407618,0.0334408494434397,0,1,0.766495843264134,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S75",25,1,0,0,0.13429521198331,0.133792718748915,0.00121471508407618,0.0334408494434397,0,1,0.766495843264134,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S50",25,0.96,0,0.04,0.184170421029275,0.185001029017907,5.80993502666072e-05,0.0504411968947145,0,0.96,0.450328478140306,0.804559362638063,0.992903766498013
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S25",25,0.92,0.04,0.04,0.157958789171214,0.158595306503946,-0.0030018185679428,0.048673898015953,0,0.92,0.264575131106459,0.750338910496047,0.977779598715153
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S10",25,0.96,0,0.04,0.116339693904495,0.112656596649049,-0.00296906006562333,0.0343391954559866,0,0.96,0.0913246961678278,0.804559362638063,0.992903766498013
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S90",25,1,0,0,0.274353949231294,0.274029314517592,-0.0155829144263637,0.0553690475187399,0,1,0.467702091780829,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S75",25,1,0,0,0.274353949231294,0.274029314517592,-0.0155829144263637,0.0553690475187399,0,1,0.467702091780829,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S50",25,1,0,0,0.274353949231294,0.274029314517592,-0.0155829144263637,0.0553690475187399,0,1,0.467702091780829,0.866807749060952,1
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S25",25,0.96,0,0.04,0.237402936385495,0.239605327420086,-0.0135518439639925,0.0498651769588543,0,0.96,0.218745246656163,0.804559362638063,0.992903766498013
1,"constant",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S10",25,0.96,0,0.04,0.163443452836991,0.163290136466291,-0.00862424431906129,0.0353103736493426,0,0.96,0.102307609428201,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S90",25,0.88,0.04,0.08,0.0650965192078043,0.0627648700368432,-0.00463682784790418,0.0164007630191305,0,0.88,0.934687674421374,0.700442060790727,0.958331828495596
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S75",25,0.92,0.04,0.04,0.155580593134109,0.154295589882373,-0.00264629087366222,0.0344157177133053,0,0.92,0.76672361027268,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S50",25,0.96,0,0.04,0.205350461832372,0.194643717311272,0.00823179691108726,0.0420641660367521,0,0.96,0.553099381957544,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S25",25,1,0,0,0.206601912862861,0.203308143880853,0.0142021192720191,0.0443987540626264,0,1,0.218853325604182,0.866807749060952,1
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S10",25,1,0,0,0.150944616175074,0.154173847615445,0.00972647132368424,0.0297243426881528,0,1,0.07,0.866807749060952,1
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S90",25,0.92,0,0.08,0.166614624747546,0.157675147085817,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S75",25,0.92,0,0.08,0.166614624747546,0.157675147085817,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S50",25,0.92,0,0.08,0.29204125212491,0.286660011096737,-0.0144857564509998,0.0753692540620879,0,0.92,0.468099355946958,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S25",25,0.92,0,0.08,0.284884965336416,0.297031300352174,-0.00505883510351844,0.0696854699795873,0,0.92,0.311086242311381,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S10",25,0.88,0,0.12,0.185862923834877,0.189909445712638,0.00794093855908131,0.0462823817332831,0,0.88,0.0938520312153664,0.700442060790727,0.958331828495596
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S90",25,0.92,0.08,0,0.0631936546539751,0.0612228553046654,-0.00463682784790418,0.0164007630191305,0,0.92,0.934687674421374,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S75",25,0.92,0.04,0.04,0.14800452512885,0.147297583837685,-0.00264629087366222,0.0344157177133053,0,0.92,0.76672361027268,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S50",25,0.96,0,0.04,0.18261031109274,0.182373210584792,0.00823179691108726,0.0420641660367521,0,0.96,0.553099381957544,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S25",25,0.96,0,0.04,0.158782861545997,0.158581897335164,0.0142021192720191,0.0443987540626264,0,0.96,0.218853325604182,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S10",25,1,0,0,0.116930961913767,0.12131299693459,0.00972647132368424,0.0297243426881528,0.08,1,0.07,0.866807749060952,1
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S90",25,0.92,0,0.08,0.164183564703792,0.155095702962643,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S75",25,0.92,0,0.08,0.164183564703792,0.155095702962643,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S50",25,0.92,0,0.08,0.286018453915531,0.286200133979245,-0.0144857564509998,0.0753692540620879,0,0.92,0.468099355946958,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S25",25,0.92,0,0.08,0.274660065113422,0.277391598792241,-0.00505883510351844,0.0696854699795873,0,0.92,0.311086242311381,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S10",25,0.88,0,0.12,0.169800836948785,0.172111790950208,0.00794093855908131,0.0462823817332831,0.24,0.88,0.0938520312153664,0.700442060790727,0.958331828495596
