"scenario_id","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm","method","x1","t_label","n_reps","coverage","miss_below","miss_above","mean_width","med_width","bias","rmse","viol_01","cov_clip","true_surv","cov_lo","cov_hi"
23,"increasing",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S90",500,0.928,0.024,0.048,0.0525761247117554,0.0507570374984989,-0.00208236294155361,0.0147252246705509,0,0.928,0.913660219847917,0.901931595983038,0.947541968581874
23,"increasing",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S75",500,0.928,0.028,0.044,0.126252908908176,0.12457501271666,-0.00456702939317676,0.0351445253914269,0,0.928,0.744505558432674,0.901931595983038,0.947541968581874
23,"increasing",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S50",500,0.934,0.024,0.042,0.176460347253421,0.175405025161784,-0.00579739126212784,0.0487561733920003,0,0.934,0.508029203198071,0.908760598839147,0.952621473640226
23,"increasing",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S25",500,0.936,0.02,0.044,0.163593837907812,0.163481951299698,-0.0040094529691971,0.0446787619206224,0,0.936,0.248084004102103,0.911047591162316,0.954303983955211
23,"increasing",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S10",500,0.946,0.016,0.038,0.104289742863414,0.103960571000438,-0.000892993726911749,0.0279851176229933,0,0.946,0.0926672525599673,0.922573438489353,0.962625649818942
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S90",500,0.982,0.016,0.002,0.0712205108717363,0.0713719508448448,0.00418810223413214,0.0163815321454271,0,0.982,0.896334539558991,0.966148329091261,0.990501806703803
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S75",500,0.97,0,0.03,0.138299600538666,0.138254137850761,-0.0120718917453458,0.0291690892970662,0,0.97,0.745683667989323,0.951096333164054,0.981736786802087
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S50",500,1,0,0,0.184281803954696,0.184201091167404,0.000327711965655465,0.0303703411598942,0,1,0.487719301826568,0.992375659538448,1
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S25",500,0.998,0.002,0,0.181572862821117,0.180944415335024,0.00898982294934843,0.0313847751028333,0,0.998,0.239391063219299,0.988759293294853,0.999646863605441
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S10",500,1,0,0,0.157289338374834,0.157237106038392,-0.00356403174832339,0.0225736199410474,0,1,0.0971792878200406,0.992375659538448,1
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S90",500,0.938,0.048,0.014,0.0770454095519412,0.0760363709181677,0.0077212273399937,0.020593034383083,0,0.938,0.912255874314801,0.913340286898362,0.955980790857318
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S75",500,0.97,0.018,0.012,0.172507233140041,0.17224906271651,0.00728870816222996,0.0399109829653006,0,0.97,0.731435810825949,0.951096333164054,0.981736786802087
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S50",500,0.968,0.004,0.028,0.236565817191073,0.23620144125677,-0.0203814234563671,0.054188465044957,0,0.968,0.499722114336058,0.948655130954558,0.980208486373429
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S25",500,0.968,0.004,0.028,0.213514794513147,0.213110210016191,-0.0128168246121299,0.0465239627281982,0,0.968,0.246331142519499,0.948655130954558,0.980208486373429
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S10",500,0.986,0.004,0.01,0.141490372969725,0.14131859071722,0.00256948977467588,0.0293805773372123,0,0.986,0.0926153601044572,0.971386930862215,0.993202210209157
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S90",500,0.932,0.066,0.002,0.0634794256305001,0.0637065779169285,0.00418810223413214,0.0163815321454271,0,0.932,0.896334539558991,0.906479077266126,0.950933492575093
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S75",500,0.92,0.014,0.066,0.103099956561787,0.103395827386761,-0.0120718917453458,0.0291690892970662,0,0.92,0.745683667989323,0.892893683422149,0.940701870590147
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S50",500,0.964,0.016,0.02,0.123378657750284,0.123213310250924,0.000327711965655465,0.0303703411598942,0,0.964,0.487719301826568,0.943815673031972,0.977108939019707
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S25",500,0.93,0.05,0.02,0.112981470342376,0.113026100385445,0.00898982294934843,0.0313847751028333,0,0.93,0.239391063219299,0.904202810148083,0.949240257054982
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S10",500,0.914,0.014,0.072,0.0834716341839723,0.0838782475635044,-0.00356403174832339,0.0225736199410474,0,0.914,0.0971792878200406,0.886160188501443,0.935526857596392
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",1.5,"S90",500,0.878,0.12,0.002,0.0744648721742495,0.073515743661608,0.0077212273399937,0.020593034383083,0,0.878,0.912255874314801,0.84639527692616,0.903840721684906
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",1.5,"S75",500,0.928,0.058,0.014,0.156362418156459,0.156045778861472,0.00728870816222996,0.0399109829653006,0,0.928,0.731435810825949,0.901931595983038,0.947541968581874
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",1.5,"S50",500,0.916,0.018,0.066,0.192418599275238,0.192394700957057,-0.0203814234563671,0.054188465044957,0,0.916,0.499722114336058,0.888400685539819,0.93725586319617
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",1.5,"S25",500,0.91,0.012,0.078,0.169127501422622,0.16941792483271,-0.0128168246121299,0.0465239627281982,0,0.91,0.246331142519499,0.881690588710667,0.932057452110861
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",1.5,"S10",500,0.922,0.016,0.062,0.111585547953911,0.112069008535147,0.00256948977467588,0.0293805773372123,0.002,0.922,0.0926153601044572,0.895146450126612,0.942418606523838
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",0,"S90",500,0.94,0.044,0.016,0.0623101202651631,0.0617453300758247,0.00418810223413214,0.0163815321454271,0,0.94,0.896334539558991,0.91563893687478,0.957651643519054
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",0,"S75",500,0.892,0.008,0.1,0.0998871482649811,0.0996729549389019,-0.0120718917453458,0.0291690892970662,0,0.892,0.745683667989323,0.861745326715194,0.91627719036295
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",0,"S50",500,0.944,0.02,0.036,0.118787152167635,0.11869055385974,0.000327711965655465,0.0303703411598942,0,0.944,0.487719301826568,0.920255206353293,0.960974379316848
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",0,"S25",500,0.908,0.064,0.028,0.107636076992129,0.107620520331531,0.00898982294934843,0.0313847751028333,0,0.908,0.239391063219299,0.879461261863826,0.930317276319548
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",0,"S10",500,0.892,0.022,0.086,0.0791409050774334,0.0786857906987098,-0.00356403174832339,0.0225736199410474,0,0.892,0.0971792878200406,0.861745326715194,0.91627719036295
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",1.5,"S90",500,0.92,0.064,0.016,0.07389948429436,0.0725104396347125,0.0077212273399937,0.020593034383083,0,0.92,0.912255874314801,0.892893683422149,0.940701870590147
